"" "A_1" "A_10" "A_11" "A_12" "A_13" "A_14" "A_15" "A_16" "A_17" "A_18" "A_19" "A_2" "A_20" "A_3" "A_4" "A_5" "A_6" "A_7" "A_8" "A_9" "B_1" "B_10" "B_11" "B_12" "B_13" "B_14" "B_15" "B_16" "B_17" "B_18" "B_19" "B_2" "B_20" "B_3" "B_4" "B_5" "B_6" "B_7" "B_8" "B_9" "C_1" "C_10" "C_11" "C_12" "C_13" "C_14" "C_15" "C_16" "C_17" "C_18" "C_19" "C_2" "C_20" "C_3" "C_4" "C_5" "C_6" "C_7" "C_8" "C_9" "similarity_heatmap.png" "similarity_scores.csv"
"struggle" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"supporting" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"telemedicine" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"things" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"though" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"thought" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"threaten" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"transaction" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"transitions" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"transmission" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"unemployment" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"unify" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"unlocking" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"upgrades" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"vast" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"vehicles" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"withstand" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"water" 0 0 0 0.36231884057971 0 0 0 0 0 0 0.37593984962406 0 0 0 0 0 0 0 0 0 0 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0 0.436681222707424 0.43859649122807 0 0.425531914893617 0.4149377593361 0 0 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0.495049504950495 0 0 0 0 0 0 0 0 0 0.478468899521531 0 0
"platforms" 0 0 0 0 0.37593984962406 0 0.377358490566038 0.37037037037037 0 0.3690036900369 0 0 0 0.392156862745098 0.387596899224806 0 0 0 0.740740740740741 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.48780487804878 0.48780487804878 0.471698113207547 0 0 0 0.469483568075117 0 0 0 0.961538461538462 0 0 0 0.492610837438424 0 0.510204081632653 0 0.478468899521531 0 0
"tools" 0 0.373134328358209 0 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0 0.3690036900369 0.75187969924812 0.384615384615385 0 0 0 0.390625 0.395256916996047 0.386100386100386 0 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.48780487804878 0 0.467289719626168 0 0 0 0 0 0.490196078431373 0 0 0 0 0 0 0.510204081632653 0 0 0 0
"export" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.48780487804878 0.48780487804878 0.471698113207547 0.934579439252336 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0 0.485436893203884 0 0 0.492610837438424 0.5 0 0.497512437810945 0.478468899521531 0 0
"optimize" 0 0 0.373134328358209 0.36231884057971 0 0 0.377358490566038 0.37037037037037 0.37593984962406 0 0.37593984962406 0.384615384615385 0 0 0 0 0 0 0 0.373134328358209 0 0 0 0 0.420168067226891 0 0 0 0.43859649122807 0 0 0 0 0 0.4149377593361 0 0 0 0.420168067226891 0 0 0.48780487804878 0 0 0 0 0 0 0 0 0.490196078431373 0.480769230769231 0 0 0 0 0 0 0 0.478468899521531 0 0
"regions" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.395256916996047 0 0 0 0.427350427350427 0.429184549356223 0 0 0 0 0 0.440528634361233 0 0 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0 0.432900432900433 0 0.434782608695652 0 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0.490196078431373 0.480769230769231 0 0 0 0.492610837438424 0 0 0 0 0 0
"bonds" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.429184549356223 0 0 0 0 0 0 0 0 0 0.425531914893617 0 0 0 0 0 0 0.518134715025907 0 0.48780487804878 0 0 0.492610837438424 0.471698113207547 0 0.48780487804878 0.99009900990099 0.490196078431373 0 0.485436893203884 0 0 0 0.5 0 0.497512437810945 0 0 0
"production" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.373134328358209 0 0 0.436681222707424 0 0 0 0 0.440528634361233 0.43859649122807 0 0 0 0 0 0.4149377593361 0 0 0 0.420168067226891 0 0 0.48780487804878 0 0.471698113207547 0 0.492610837438424 0.943396226415094 0 0 0 0 0 0.485436893203884 0 0 0 0 0 0 0 0 0
"recycled" 0 0 0 0 0 0.37593984962406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.436681222707424 0 0.420168067226891 0 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0 0.432900432900433 0 0 0 0.418410041841004 0.434782608695652 0 0 0 0.48780487804878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"demand" 0 0 0 0 0 0 0 0.37037037037037 0 0.3690036900369 0.37593984962406 0 0 0 0 0 0 0.386100386100386 0 0 0 0 0 0 0 0 0.431034482758621 0 0 0 0 0 0.432900432900433 0 0 0 0 0 0 0.436681222707424 0 0 0.48780487804878 0 0.467289719626168 0 0 0 0 0 0 0 0 0.476190476190476 0.490196078431373 0 0 0 0 0 0 0
"marine" 0 0 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0 0 0 0 0.418410041841004 0 0 0 0.436681222707424 0.436681222707424 0 0 0.425531914893617 0.4149377593361 0.432900432900433 0 0.434782608695652 0 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0
"monitor" 0 0 0.746268656716418 0 0 0 0 0.37037037037037 0.37593984962406 0 0.37593984962406 0 0 0 0 0 0 0 0.37037037037037 0 0 0 0.436681222707424 0 0 0 0.431034482758621 0.440528634361233 0 0 0 0 0.432900432900433 0 0 0.432900432900433 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pandemic" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.48780487804878 0 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0 0.490196078431373 0 0 0 0.497512437810945 0 0 0
"reduces" 0.392156862745098 0 0 0 0.37593984962406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.429184549356223 0 0 0 0 0 0.440528634361233 0 0.436681222707424 0 0 0.432900432900433 0 0 0.432900432900433 0 0 0.420168067226891 0 0 0 0 0 0 0 0 0 0 0.495049504950495 0 0 0 0 0 0.492610837438424 0 0.510204081632653 0 0 0 0
"wildlife" 0 0 0 0 0 0 0 0 0 0 0.37593984962406 0 0 0 0 0 0 0 0 0 0.427350427350427 0 0.436681222707424 0 0.420168067226891 0 0.431034482758621 0 0 0.436681222707424 0 0 0 0.425531914893617 0.4149377593361 0.865800865800866 0 0.434782608695652 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adjust" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.48780487804878 0.471698113207547 0 0.492610837438424 0 0.469483568075117 0.48780487804878 0 0.490196078431373 0 0.485436893203884 0 0.490196078431373 0.492610837438424 0 0 0 0.478468899521531 0 0
"construction" 0 0 0 0 0 0 0 0 0.37593984962406 0 0 0 0 0 0 0 0 0 0.37037037037037 0 0 0 0.436681222707424 0 0 0 0 0.440528634361233 0 0 0 0.43859649122807 0.432900432900433 0 0 0 0.418410041841004 0 0 0 0 0 0 0 0 0 0.471698113207547 0 0 0 0 0 0 0 0 0.492610837438424 0 0 0.497512437810945 0 0 0
"costs" 0 0.373134328358209 0 0 0 0 0.377358490566038 0 0 0 0 0 0 0.392156862745098 0 0 0 0 0 0 0 0 0 0 0 0.418410041841004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.469483568075117 0.48780487804878 0 0 0 0 0 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0 0 0 0
"farming" 0 0 0 0 0 0 0 0 0 0 0 0 0.497512437810945 0 0 0 0 0.386100386100386 0 0 0 0 0.436681222707424 0.429184549356223 0 0 0.431034482758621 0 0 0 0 0.43859649122807 0 0 0.4149377593361 0.432900432900433 0 0 0.420168067226891 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.476190476190476 0 0 0 0 0 0 0 0
"populations" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.429184549356223 0.436681222707424 0.429184549356223 0 0 0.862068965517241 0.440528634361233 0.43859649122807 0 0.436681222707424 0 0 0 0 0 0 0 0.420168067226891 0 0 0 0 0.471698113207547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"soil" 0 0 0 0.36231884057971 0 0 0 0.37037037037037 0 0 0 0 0.497512437810945 0 0 0 0 0 0 0 0.427350427350427 0 0.436681222707424 0 0.420168067226891 0 0 0 0 0 0 0.43859649122807 0 0.425531914893617 0.4149377593361 0.432900432900433 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enhanced" 0 0 0.373134328358209 0 0 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0 0 0 0 0 0 0.386100386100386 0 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"farms" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.436681222707424 0.429184549356223 0.420168067226891 0 0 0 0 0 0 0 0 0 0.4149377593361 0 0 0 0.420168067226891 0 0 0 0 0 0.467289719626168 0.492610837438424 0 0 0 0 0 0 0 0 0 0.492610837438424 0.5 0 0 0 0 0
"fuel" 0 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4149377593361 0 0 0 0 0.436681222707424 0 0 0 0.471698113207547 0 0 0.943396226415094 0 0.48780487804878 0 0.490196078431373 0 0 0 0 0 0 0 0.497512437810945 0 0 0
"provide" 0 0.373134328358209 0 0.36231884057971 0 0 0 0 0.37593984962406 0 0 0 0 0 0 0.390625 0.395256916996047 0 0 0 0 0.429184549356223 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0.432900432900433 0 0.434782608695652 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"risk" 0 0 0 0 0 0.75187969924812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0.48780487804878 0 0 0 0 0.469483568075117 0 0 0 0 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0 0 0 0 0 0
"twin" 0 0 0 0 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.492610837438424 0 0 0.48780487804878 0 0 0 0 0 0 0 0 0 0 0 0 0
"automatically" 0 0 0 0 0 0 0 0 0 0 0.37593984962406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.48780487804878 0 0 0.492610837438424 0.943396226415094 0 0 0 0 0 0.485436893203884 0 0 0 0 0.510204081632653 0.497512437810945 0 0 0
"crop" 0 0 0 0 0 0 0 0.37037037037037 0 0 0 0 0 0 0.387596899224806 0 0 0.386100386100386 0 0 0 0 0 0 0 0 0 0 0 0 0 0.43859649122807 0 0 0.4149377593361 0.432900432900433 0 0 0 0 0 0.48780487804878 0 0 0 0.492610837438424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"detect" 0 0 0 0 0.37593984962406 0 0 0 0.37593984962406 0 0.37593984962406 0 0 0 0 0 0 0.386100386100386 0 0 0 0 0 0 0 0 0 0 0 0 0.436681222707424 0 0 0 0 0 0.418410041841004 0 0 0 0 0 0 0 0.467289719626168 0 0 0 0 0 0 0 0 0 0 0 0 0.510204081632653 0 0 0 0
"drones" 0 0 0.746268656716418 0 0.37593984962406 0 0 0 0 0 0.37593984962406 0 0 0 0.387596899224806 0 0 0 0.37037037037037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4149377593361 0 0.418410041841004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"during" 0 0 0 0 0.37593984962406 0 0 0.37037037037037 0 0.3690036900369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.43859649122807 0 0 0 0 0 0 0 0 0 0.420168067226891 0 0 0 0 0 0 0 0 0 0 0 0.490196078431373 0 0 0 0 0 0 0 0.995024875621891 0 0 0
"eco" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.431034482758621 0 0 0 0 0.43859649122807 0 0 0.4149377593361 0.432900432900433 0 0 0 0 0 0 0 0 0 0 0 0.469483568075117 0.48780487804878 0 0 0.480769230769231 0 0 0 0 0 0.510204081632653 0 0 0 0
"friendly" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.429184549356223 0 0 0 0 0.862068965517241 0 0.43859649122807 0 0 0.43859649122807 0 0 0.4149377593361 0 0.418410041841004 0 0 0 0 0 0 0 0 0 0 0.469483568075117 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fund" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.43859649122807 0 0.425531914893617 0 0 0 0 0 0 0 0 0 0 0 0.492610837438424 0 0 0.48780487804878 0 0.490196078431373 0 0.485436893203884 0 0.490196078431373 0 0.5 0 0 0 0 0
"health" 0 0.373134328358209 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0.387596899224806 0 0 0 0.37037037037037 0 0 0 0 0 0 0 0 0 0 0 0.436681222707424 0.43859649122807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.490196078431373 0 0 0 0 0 0 0 0.497512437810945 0 0 0
"into" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.429184549356223 0 0 0 0.418410041841004 0 0 0 0 0.436681222707424 0 0 0 0 0 0 0.434782608695652 0 0.436681222707424 0 0 0 0 0 0 0.471698113207547 0 0 0.495049504950495 0 0 0 0 0 0 0 0.510204081632653 0 0 0 0
"noise" 0 0 0 0 0 0.37593984962406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.436681222707424 0.429184549356223 0.420168067226891 0 0 0.440528634361233 0 0 0 0 0.432900432900433 0.425531914893617 0 0 0 0 0 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ocean" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.395256916996047 0 0 0 0.427350427350427 0.429184549356223 0 0 0 0.418410041841004 0 0 0 0.436681222707424 0 0 0 0 0.4149377593361 0 0 0.434782608695652 0 0 0 0 0 0 0 0 0 0 0.48780487804878 0 0 0 0 0 0 0 0 0 0 0 0 0
"over" 0 0 0 0.36231884057971 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.37037037037037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434782608695652 0 0 0 0.48780487804878 0.48780487804878 0 0 0 0 0 0 0 0 0 0 0 0.490196078431373 0.492610837438424 0 0 0.497512437810945 0 0 0
"prevent" 0 0 0 0 0.37593984962406 0 0.377358490566038 0 0 0.3690036900369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.43859649122807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.492610837438424 0 0 0.48780487804878 0 0 0 0 0 0 0 0 0 0.497512437810945 0.478468899521531 0 0
"via" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.48780487804878 0 0.467289719626168 0 0.471698113207547 0 0 0.495049504950495 0 0 0.485436893203884 0 0 0.492610837438424 0 0.510204081632653 0 0.478468899521531 0 0
"algae" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0 0.432900432900433 0 0 0 0.418410041841004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"applications" 0.392156862745098 0 0 0.36231884057971 0 0.37593984962406 0 0.37037037037037 0 0 0 0 0 0.784313725490196 0.387596899224806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"buildings" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.429184549356223 0 0.418410041841004 0 0.440528634361233 0 0.436681222707424 0 0 0 0 0 0.432900432900433 0 0 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"contracts" 0.392156862745098 0 0 0 0 0.37593984962406 0 0 0 0 0 0 0 0 0 0 0.395256916996047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.48780487804878 0 0 0 0 0.469483568075117 0 0 0 0.480769230769231 0 0 0 0 0 0.510204081632653 0 0 0 0
"drought" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.420168067226891 0 0 0 0 0 0.436681222707424 0 0 0.425531914893617 0 0.432900432900433 0 0.434782608695652 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.476190476190476 0 0 0 0 0 0.478468899521531 0 0
"dynamic" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0 0 0.471698113207547 0 0 0.471698113207547 0 0.48780487804878 0 0 0 0.485436893203884 0 0.490196078431373 0 0 0.510204081632653 0 0 0 0
"electric" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.429184549356223 0 0.418410041841004 0 0.440528634361233 0 0 0.436681222707424 0 0.432900432900433 0.425531914893617 0 0 0 0 0 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"maintenance" 0 0.373134328358209 0.373134328358209 0 0.37593984962406 0 0.377358490566038 0 0 0.3690036900369 0 0.384615384615385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0
